A Rule Mining-Based Advanced Persistent Threats Detection System,https://arxiv.org/pdf/2105.10053
"Data Curation and Quality Assurance for Machine Learning-based <span class=""search-hit mathjax"">Cyber</span> Intrusion Detection",https://arxiv.org/pdf/2105.10041
Analyzing Machine Learning Approaches for Online Malware Detection in Cloud,https://arxiv.org/pdf/2105.09268
"Quantum <span class=""search-hit mathjax"">secure</span> data transfer with pulse shape encoded optical qubits",https://arxiv.org/pdf/2105.09205
"Towards Trusted and Intelligent <span class=""search-hit mathjax"">Cyber</span>-Physical Systems: A <span class=""search-hit mathjax"">Security</span>-by-Design Approach",https://arxiv.org/pdf/2105.08886
"Confidence Assertions in <span class=""search-hit mathjax"">Cyber</span>-<span class=""search-hit mathjax"">Security</span> for an Information-Sharing Environment",https://arxiv.org/pdf/2105.07937
"Hash-MAC-DSDV: Mutual Authentication for Intelligent IoT-Based <span class=""search-hit mathjax"">Cyber</span>-Physical Systems",https://arxiv.org/pdf/2105.07711
Improving Vulnerability Prediction of JavaScript Functions Using Process Metrics,https://arxiv.org/pdf/2105.07527
Show Why the Answer is Correct! Towards Explainable AI using Compositional Temporal Attention,https://arxiv.org/pdf/2105.07141
DoS and DDoS Mitigation Using Variational Autoencoders,https://arxiv.org/pdf/2105.06899
What Clinical Trials Can Teach Us about the Development of More Resilient AI for Cybersecurity,https://arxiv.org/pdf/2105.06545
Survey and Taxonomy of Adversarial Reconnaissance Techniques,https://arxiv.org/pdf/2105.04749
The Challenges and Opportunities of Human-Centered AI for Trustworthy Robots and Autonomous Systems,https://arxiv.org/pdf/2105.04408
Geometrical Characterization of Sensor Placement for Cone-Invariant and Multi-Agent Systems against Undetectable Zero-Dynamics Attacks,https://arxiv.org/pdf/2105.04335
ADASYN-Random Forest Based Intrusion Detection Model,https://arxiv.org/pdf/2105.04301
"EPICTWIN: An Electric Power Digital Twin for <span class=""search-hit mathjax"">Cyber</span> <span class=""search-hit mathjax"">Security</span> Testing, Research and Education",https://arxiv.org/pdf/2105.04260
Exploiting Vulnerabilities in Deep Neural Networks: Adversarial and Fault-Injection Attacks,https://arxiv.org/pdf/2105.03251
Computational Intelligence based Intrusion Detection Systems for Wireless Communication,https://arxiv.org/pdf/2105.03204
Profiling the Cybercriminal: A Systematic Review of Research,https://arxiv.org/pdf/2105.02930
"<span class=""search-hit mathjax"">Securing</span> the Electric Vehicle Charging Infrastructure",https://arxiv.org/pdf/2105.02905
"Exploiting Partial Order of Keys to Verify <span class=""search-hit mathjax"">Security</span> of a Vehicular Group Protocol",https://arxiv.org/pdf/2105.02664
Honeyboost: Boosting honeypot performance with data fusion and anomaly detection,https://arxiv.org/pdf/2105.02526
Cybersecurity in Power Grids: Challenges and Opportunities,https://arxiv.org/pdf/2105.00013
Detection and Inference of Randomness-based Behavior for Resilient Multi-vehicle Coordinated Operations,https://arxiv.org/pdf/2104.15101
"A Verifiable Framework for <span class=""search-hit mathjax"">Cyber</span>-Physical Attacks and Countermeasures in a Resilient Electric Power Grid",https://arxiv.org/pdf/2104.13908
An Event-based Parameter Switching Method for Controlling Cybersecurity Dynamics,https://arxiv.org/pdf/2104.13339
Spoofing Attacks Against Vehicular FMCW Radar,https://arxiv.org/pdf/2104.13318
"Proceedings - AI/ML for Cybersecurity: Challenges, Solutions, and Novel Ideas at SIAM Data Mining 2021",
"Research Communities in <span class=""search-hit mathjax"">cyber</span> <span class=""search-hit mathjax"">security</span>: A Comprehensive Literature Review",https://arxiv.org/pdf/2104.13196
Extending Isolation Forest for Anomaly Detection in Big Data via K-Means,https://arxiv.org/pdf/2104.13190
Designing Optimal Key Lengths and Control Laws for Encrypted Control Systems based on Sample Identifying Complexity and Deciphering Time,https://arxiv.org/pdf/2104.12436
"A Review on C3I Systems' <span class=""search-hit mathjax"">Security</span>: Vulnerabilities, Attacks, and Countermeasures",https://arxiv.org/pdf/2104.11906
Joint Detection and Localization of Stealth False Data Injection Attacks in Smart Grids using Graph Neural Networks,https://arxiv.org/pdf/2104.11846
"Anomaly Detection from <span class=""search-hit mathjax"">Cyber</span> Threats via Infrastructure to Automated Vehicle",https://arxiv.org/pdf/2104.11790
Leveraging Sharing Communities to Achieve Federated Learning for Cybersecurity,https://arxiv.org/pdf/2104.11763
"A Framework for Unsupervised Classificiation and Data Mining of Tweets about <span class=""search-hit mathjax"">Cyber</span> Vulnerabilities",https://arxiv.org/pdf/2104.11695
"Automating <span class=""search-hit mathjax"">Cyber</span> Threat Hunting Using NLP, Automated Query Generation, and Genetic Perturbation",https://arxiv.org/pdf/2104.11576
"Methodology for Detecting <span class=""search-hit mathjax"">Cyber</span> Intrusions in e-Learning Systems during COVID-19 Pandemic",https://arxiv.org/pdf/2104.11041
Robustness of ML-Enhanced IDS to Stealthy Adversaries,https://arxiv.org/pdf/2104.10742
Towards Causal Models for Adversary Distractions,https://arxiv.org/pdf/2104.10575
"Evidential <span class=""search-hit mathjax"">Cyber</span> Threat Hunting",https://arxiv.org/pdf/2104.10319
"Prospective Artificial Intelligence Approaches for Active <span class=""search-hit mathjax"">Cyber</span> Defence",https://arxiv.org/pdf/2104.09981
"DeepHunter: A Graph Neural Network Based Approach for Robust <span class=""search-hit mathjax"">Cyber</span> Threat Hunting",https://arxiv.org/pdf/2104.09806
"FLAW3D: A Trojan-based <span class=""search-hit mathjax"">Cyber</span> Attack on the Physical Outcomes of Additive Manufacturing",https://arxiv.org/pdf/2104.09562
Benchmarking the Benchmark -- Analysis of Synthetic NIDS Datasets,https://arxiv.org/pdf/2104.09029
"On Design-time <span class=""search-hit mathjax"">Security</span> in IEC 61499 Systems: Conceptualisation, Implementation, and Feasibility",https://arxiv.org/pdf/2104.09020
"Constraints Satisfiability Driven Reinforcement Learning for Autonomous <span class=""search-hit mathjax"">Cyber</span> Defense",https://arxiv.org/pdf/2104.08994
An Anomaly Event Detection Method Based on GNN Algorithm for Multi-data Sources,https://arxiv.org/pdf/2104.08761
EXTRACTOR: Extracting Attack Behavior from Threat Reports,https://arxiv.org/pdf/2104.08618
Exploring Cybersecurity Issues in 5G Enabled Electric Vehicle Charging Station with Deep Learning,https://arxiv.org/pdf/2104.08553
"CyberLearning: Effectiveness Analysis of Machine Learning <span class=""search-hit mathjax"">Security</span> Modeling to Detect <span class=""search-hit mathjax"">Cyber</span>-Anomalies and Multi-Attacks",https://arxiv.org/pdf/2104.08080
Inexact-Proximal Accelerated Gradient Method for Stochastic Nonconvex Constrained Optimization Problems,https://arxiv.org/pdf/2104.07796
SDN-Based Intrusion Detection System for Early Detection and Mitigation of DDoS Attacks,https://arxiv.org/pdf/2104.07332
Going dark? Analysing the impact of end-to-end encryption on the outcome of Dutch criminal court cases,https://arxiv.org/pdf/2104.06444
Using a Neural Network to Detect Anomalies given an N-gram Profile,https://arxiv.org/pdf/2104.05571
Cybersecurity in Smart Farming: Canada Market Research,https://arxiv.org/pdf/2104.05183
On performance of PBFT for IoT-applications with constrained devices,https://arxiv.org/pdf/2104.05026
Supervised Feature Selection Techniques in Network Intrusion Detection: a Critical Review,https://arxiv.org/pdf/2104.04958
Deep Down the Rabbit Hole: On References in Networks of Decoy Elements,https://arxiv.org/pdf/2104.03631
"Three Decades of Deception Techniques in Active <span class=""search-hit mathjax"">Cyber</span> Defense -- Retrospect and Outlook",https://arxiv.org/pdf/2104.03594
Attack-Resilient Weighted $\ell_1$ Observer with Prior Pruning,https://arxiv.org/pdf/2104.03580
"Bayesian adversarial multi-node bandit for optimal smart grid protection against <span class=""search-hit mathjax"">cyber</span> attacks",https://arxiv.org/pdf/2104.02774
"IoT <span class=""search-hit mathjax"">Security</span>: Botnet detection in IoT using Machine learning",https://arxiv.org/pdf/2104.02231
Advances In Malware Detection- An Overview,https://arxiv.org/pdf/2104.01835
Deep Learning-Based Autonomous Driving Systems: A Survey of Attacks and Defenses,https://arxiv.org/pdf/2104.01789
Program Behavior Analysis and Clustering using Performance Counters,https://arxiv.org/pdf/2104.01518
"On <span class=""search-hit mathjax"">Securing</span> Cloud-hosted <span class=""search-hit mathjax"">Cyber</span>-physical Systems Using Trusted Execution Environments",https://arxiv.org/pdf/2104.01011
Symmetric Continuous Subgraph Matching with Bidirectional Dynamic Programming,https://arxiv.org/pdf/2104.00886
Augmenting Zero Trust Architecture to Endpoints Using Blockchain: A State-of-The-Art Review,https://arxiv.org/pdf/2104.00460
"The best laid plans or lack thereof: <span class=""search-hit mathjax"">Security</span> decision-making of different stakeholder groups",https://arxiv.org/pdf/2104.00284
Qualitative Planning in Imperfect Information Games with Active Sensing and Reactive Sensor Attacks: Cost of Unawareness,https://arxiv.org/pdf/2104.00176
"Digital Forensics vs. Anti-Digital Forensics: Techniques, Limitations and Recommendations",https://arxiv.org/pdf/2103.17028
Anomaly-Based Intrusion Detection by Machine Learning: A Case Study on Probing Attacks to an Institutional Network,https://arxiv.org/pdf/2103.16930
"A Robust Stackelberg Game for <span class=""search-hit mathjax"">Cyber</span>-<span class=""search-hit mathjax"">Security</span> Investment in Networked Control Systems",https://arxiv.org/pdf/2103.16611
Neural Transformation Learning for Deep Anomaly Detection Beyond Images,https://arxiv.org/pdf/2103.16440
"A Taxonomy of <span class=""search-hit mathjax"">Cyber</span> Defence Strategies Against False Data Attacks in Smart Grid",https://arxiv.org/pdf/2103.16085
Data-Driven Threat Hunting Using Sysmon,https://arxiv.org/pdf/2103.15194
"Teaching Information <span class=""search-hit mathjax"">Security</span> Management Using an Incident of Intellectual Property Leakage",https://arxiv.org/pdf/2103.14838
Identification and Mitigation of False Data Injection using Multi State Implicative Interdependency Model (MSIIM) for Smart Grid,https://arxiv.org/pdf/2103.14154
TRADE: TRusted Anonymous Data Exchange: Threat Sharing Using Blockchain Technology,https://arxiv.org/pdf/2103.13158
"Asymptotic <span class=""search-hit mathjax"">Security</span> by Model-based Incident Handlers for Markov Decision Processes",https://arxiv.org/pdf/2103.13121
Detecting Phishing Sites -- An Overview,https://arxiv.org/pdf/2103.12739
Quantum Technology for Military Applications,https://arxiv.org/pdf/2103.12548
Risk Analysis and Policy Enforcement of Function Interactions in Robot Apps,https://arxiv.org/pdf/2103.12365
"<span class=""search-hit mathjax"">Security</span> of Healthcare Data Using Blockchains: A Survey",https://arxiv.org/pdf/2103.12326
Tiny Transformers for Environmental Sound Classification at the Edge,https://arxiv.org/pdf/2103.12157
"Wisecr: <span class=""search-hit mathjax"">Secure</span> Simultaneous Code Disseminationto Many Batteryless Computational RFID Devices",https://arxiv.org/pdf/2103.10671
"<span class=""search-hit mathjax"">Cyber</span> Intrusion Detection by Using Deep Neural Networks with Attack-sharing Loss",https://arxiv.org/pdf/2103.09713
"Modeling Multivariate <span class=""search-hit mathjax"">Cyber</span> Risks: Deep Learning Dating Extreme Value Theory",https://arxiv.org/pdf/2103.08450
"Defining, Evaluating, Preparing for and Responding to a <span class=""search-hit mathjax"">Cyber</span> Pearl Harbor",https://arxiv.org/pdf/2103.07662
Multimodal EEG and Keystroke Dynamics Based Biometric System Using Machine Learning Algorithms,https://arxiv.org/pdf/2103.07274
Explaining Network Intrusion Detection System Using Explainable AI Framework,https://arxiv.org/pdf/2103.07110
"Towards Determining the Effect of Age and Educational Level on <span class=""search-hit mathjax"">Cyber</span>-Hygiene",https://arxiv.org/pdf/2103.06621
A deep learning based known plaintext attack method for chaotic cryptosystem,https://arxiv.org/pdf/2103.05242
"Socio-Technical Root Cause Analysis of <span class=""search-hit mathjax"">Cyber</span>-enabled Theft of the U.S. Intellectual Property -- The Case of APT41",https://arxiv.org/pdf/2103.04901
"Protect Against Unintentional Insider Threats: The risk of an employee's <span class=""search-hit mathjax"">cyber</span> misconduct on a Social Media Site",https://arxiv.org/pdf/2103.04744
"Threat Modeling of <span class=""search-hit mathjax"">Cyber</span>-Physical Systems in Practice",https://arxiv.org/pdf/2103.04226
MalBERT: Using Transformers for Cybersecurity and Malicious Software Detection,https://arxiv.org/pdf/2103.03806
"Challenges of engineering safe and <span class=""search-hit mathjax"">secure</span> highly automated vehicles",https://arxiv.org/pdf/2103.03544
"<span class=""search-hit mathjax"">Cyber</span> Threat Intelligence Model: An Evaluation of Taxonomies, Sharing Standards, and Ontologies within <span class=""search-hit mathjax"">Cyber</span> Threat Intelligence",https://arxiv.org/pdf/2103.03530
"Epistemic Signaling Games for <span class=""search-hit mathjax"">Cyber</span> Deception with Asymmetric Recognition",https://arxiv.org/pdf/2103.03287
"Analyzing the Usefulness of the DARPA OpTC Dataset in <span class=""search-hit mathjax"">Cyber</span> Threat Detection Research",https://arxiv.org/pdf/2103.03080
"An RL-Based Adaptive Detection Strategy to <span class=""search-hit mathjax"">Secure</span> <span class=""search-hit mathjax"">Cyber</span>-Physical Systems",https://arxiv.org/pdf/2103.02872
"Threat Actor Type Inference and Characterization within <span class=""search-hit mathjax"">Cyber</span> Threat Intelligence",https://arxiv.org/pdf/2103.02301
"A <span class=""search-hit mathjax"">Secure</span> Sensor Fusion Framework for Connected and Automated Vehicles under Sensor Attacks",https://arxiv.org/pdf/2103.00883
Cybersecurity Awareness,https://arxiv.org/pdf/2103.00474
Yoneda Hacking: The Algebra of Attacker Actions,https://arxiv.org/pdf/2103.00044
Cybersecurity Threats in Connected and Automated Vehicles based Federated Learning Systems,https://arxiv.org/pdf/2102.13256
Data-Driven Characterization and Detection of COVID-19 Themed Malicious Websites,https://arxiv.org/pdf/2102.13226
Characterizing the Landscape of COVID-19 Themed Cyberattacks and Defenses,https://arxiv.org/pdf/2102.13223
Automated Fuzzing of Automotive Control Units,https://arxiv.org/pdf/2102.12345
Research on False Data Injection Attacks in VSC-HVDC Systems,https://arxiv.org/pdf/2102.12208
"Data Driven Testing of <span class=""search-hit mathjax"">Cyber</span> Physical Systems",https://arxiv.org/pdf/2102.11491
"Man-in-The-Middle Attacks and Defense in a Power System <span class=""search-hit mathjax"">Cyber</span>-Physical Testbed",https://arxiv.org/pdf/2102.11455
Demystifying Cryptocurrency Mining Attacks: A Semi-supervised Learning Approach Based on Digital Forensics and Dynamic Network Characteristics,https://arxiv.org/pdf/2102.10634
Cybersecurity Awareness Platform with Virtual Coach and Automated Challenge Assessment,https://arxiv.org/pdf/2102.10430
NATOs Mission-Critical Space Capabilities under Threat: Cybersecurity Gaps in the Military Space Asset Supply Chain,https://arxiv.org/pdf/2102.09674
"To Improve <span class=""search-hit mathjax"">Cyber</span> Resilience, Measure It",https://arxiv.org/pdf/2102.09455
Deep Learning Anomaly Detection for Cellular IoT with Applications in Smart Logistics,https://arxiv.org/pdf/2102.08936
LIRA-V: Lightweight Remote Attestation for Constrained RISC-V Devices,https://arxiv.org/pdf/2102.08804
"Machine Learning Based <span class=""search-hit mathjax"">Cyber</span> Attacks Targeting on Controlled Information: A Survey",https://arxiv.org/pdf/2102.07969
SK-Tree: a systematic malware detection algorithm on streaming trees via the signature kernel,https://arxiv.org/pdf/2102.07904
"<span class=""search-hit mathjax"">Securing</span> Connected Vehicle Applications with an Efficient Dual <span class=""search-hit mathjax"">Cyber</span>-Physical Blockchain Framework",https://arxiv.org/pdf/2102.07690
Anomaly Detection for Scenario-based Insider Activities using CGAN Augmented Data,https://arxiv.org/pdf/2102.07277
"Reinforcement Learning for IoT <span class=""search-hit mathjax"">Security</span>: A Comprehensive Survey",https://arxiv.org/pdf/2102.07247
"Resilient Machine Learning for Networked <span class=""search-hit mathjax"">Cyber</span> Physical Systems: A Survey for Machine Learning <span class=""search-hit mathjax"">Security</span> to <span class=""search-hit mathjax"">Securing</span> Machine Learning for CPS",https://arxiv.org/pdf/2102.07244
Deep Reinforcement Learning for Backup Strategies against Adversaries,https://arxiv.org/pdf/2102.06632
Mutually exciting point process graphs for modelling dynamic networks,https://arxiv.org/pdf/2102.06527
"Data Analytics and Machine Learning Methods, Techniques and Tool for Model-Driven Engineering of Smart IoT Services",https://arxiv.org/pdf/2102.06445
Talking After Lights Out: An Ad Hoc Network for Electric Grid Recovery,https://arxiv.org/pdf/2102.05870
Malware Knowledge Graph Generation,https://arxiv.org/pdf/2102.05583
TINKER: A framework for Open source Cyberthreat Intelligence,https://arxiv.org/pdf/2102.05571
"<span class=""search-hit mathjax"">Security</span> and Privacy for Artificial Intelligence: Opportunities and Challenges",https://arxiv.org/pdf/2102.04661
"Generating Fake <span class=""search-hit mathjax"">Cyber</span> Threat Intelligence Using Transformer-Based Models",https://arxiv.org/pdf/2102.04351
"<span class=""search-hit mathjax"">Cyber</span> Risk in Health Facilities: A Systematic Literature Review",https://arxiv.org/pdf/2102.04093
"Designing a <span class=""search-hit mathjax"">Cyber</span>-<span class=""search-hit mathjax"">security</span> Culture Assessment Survey Targeting Critical Infrastructures During Covid-19 Crisis",https://arxiv.org/pdf/2102.03000
"A Game-Theoretic Approach to <span class=""search-hit mathjax"">Secure</span> Estimation and Control for <span class=""search-hit mathjax"">Cyber</span>-Physical Systems with a Digital Twin",https://arxiv.org/pdf/2102.02428
Edge-Detect: Edge-centric Network Intrusion Detection using Deep Neural Network,https://arxiv.org/pdf/2102.01873
MalNet: A Large-Scale Image Database of Malicious Software,https://arxiv.org/pdf/2102.01072
"Using a <span class=""search-hit mathjax"">Cyber</span> Digital Twin for Continuous Automotive <span class=""search-hit mathjax"">Security</span> Requirements Verification",https://arxiv.org/pdf/2102.00790
"Intelligent Network Layer for <span class=""search-hit mathjax"">Cyber</span>-Physical Systems <span class=""search-hit mathjax"">Security</span>",https://arxiv.org/pdf/2102.00647
"A <span class=""search-hit mathjax"">Secure</span> Learning Control Strategy via Dynamic Camouflaging for Unknown Dynamical Systems under Attacks",https://arxiv.org/pdf/2102.00573
"How to Measure <span class=""search-hit mathjax"">Cyber</span> Resilience of an Autonomous Agent: Approaches and Challenges",https://arxiv.org/pdf/2102.00528
An Analytics Framework for Heuristic Inference Attacks against Industrial Control Systems,https://arxiv.org/pdf/2101.11866
"Dynamic <span class=""search-hit mathjax"">cyber</span> risk estimation with Competitive Quantile Autoregression",https://arxiv.org/pdf/2101.10893
"Towards a <span class=""search-hit mathjax"">Secure</span> and Resilient All-Renewable Energy Grid for Smart Cities",https://arxiv.org/pdf/2101.10570
Towards an Open Format for Scalable System Telemetry,https://arxiv.org/pdf/2101.10474
On the use of elliptic regularity theory for the numerical solution of variational problems,https://arxiv.org/pdf/2101.10440
"<span class=""search-hit mathjax"">Cyber</span>-Physical Energy Systems <span class=""search-hit mathjax"">Security</span>: Threat Modeling, Risk Assessment, Resources, Metrics, and Case Studies",https://arxiv.org/pdf/2101.10198
Game-Theoretic and Machine Learning-based Approaches for Defensive Deception: A Survey,https://arxiv.org/pdf/2101.10121
A Process to Facilitate Automated Automotive Cybersecurity Testing,https://arxiv.org/pdf/2101.10048
Epidemic? The Attack Surface of German Hospitals during the COVID-19 Pandemic,https://arxiv.org/pdf/2101.07912
A System for Automated Open-Source Threat Intelligence Gathering and Management,https://arxiv.org/pdf/2101.07769
Applying High-Performance Bioinformatics Tools for Outlier Detection in Log Data,https://arxiv.org/pdf/2101.07113
Multi-Source Data Fusion for Cyberattack Detection in Power Systems,https://arxiv.org/pdf/2101.06897
"A System for Efficiently Hunting for <span class=""search-hit mathjax"">Cyber</span> Threats in Computer Systems Using Threat Intelligence",https://arxiv.org/pdf/2101.06761
"Real-time Power System Simulation with Hardware Devices through DNP3 in <span class=""search-hit mathjax"">Cyber</span>-Physical Testbed",https://arxiv.org/pdf/2101.05965
"<span class=""search-hit mathjax"">Cyber</span> Taxi: A Taxonomy of Interactive <span class=""search-hit mathjax"">Cyber</span> Training and Education Systems",https://arxiv.org/pdf/2101.05538
"Cybersecurity of Industrial <span class=""search-hit mathjax"">Cyber</span>-Physical Systems: A Review",https://arxiv.org/pdf/2101.03564
"An Isolation Forest Learning Based Outlier Detection Approach for Effectively Classifying <span class=""search-hit mathjax"">Cyber</span> Anomalies",https://arxiv.org/pdf/2101.03141
"Physical Layer <span class=""search-hit mathjax"">Security</span> based Key Management for LoRaWAN",https://arxiv.org/pdf/2101.02975
Foureye: Defensive Deception based on Hypergame Theory Against Advanced Persistent Threats,https://arxiv.org/pdf/2101.02863
"SHARKS: Smart Hacking Approaches for RisK Scanning in Internet-of-Things and <span class=""search-hit mathjax"">Cyber</span>-Physical Systems based on Machine Learning",https://arxiv.org/pdf/2101.02780
"Robust Machine Learning Systems: Challenges, Current Trends, Perspectives, and the Road Ahead",https://arxiv.org/pdf/2101.02559
"An Adaptive Multi-Agent Physical Layer <span class=""search-hit mathjax"">Security</span> Framework for Cognitive <span class=""search-hit mathjax"">Cyber</span>-Physical Systems",https://arxiv.org/pdf/2101.02446
"Machine Learning on Cloud with Blockchain: A <span class=""search-hit mathjax"">Secure</span>, Verifiable and Fair Approach to Outsource the Linear Regression for Data Analysis",https://arxiv.org/pdf/2101.02334
"Design of <span class=""search-hit mathjax"">Secure</span> Coding Challenges for Cybersecurity Education in the Industry",https://arxiv.org/pdf/2101.02108
When Interactive Graphic Storytelling Fails,https://arxiv.org/pdf/2101.02106
"Designing Actively <span class=""search-hit mathjax"">Secure</span>, Highly Available Industrial Automation Applications",https://arxiv.org/pdf/2101.01856
Cybersecurity Knowledge and Skills Taught in Capture the Flag Challenges,https://arxiv.org/pdf/2101.01421
Crypto-Hotwire: Illegal Blockchain Mining at Zero Cost Using Public Infrastructures,https://arxiv.org/pdf/2101.00845
Improving DGA-Based Malicious Domain Classifiers for Malware Defense with Adversarial Machine Learning,https://arxiv.org/pdf/2101.00521
Self-Adaptive Systems: A Systematic Literature Review Across Categories and Domains,https://arxiv.org/pdf/2101.00125
"Poisoning Attacks on <span class=""search-hit mathjax"">Cyber</span> Attack Detectors for Industrial Control Systems",https://arxiv.org/pdf/2012.15740
"Towards Assessing Critical Infrastructures <span class=""search-hit mathjax"">Cyber</span>-<span class=""search-hit mathjax"">Security</span> Culture During Covid-19 Crisis: A Tailor-Made Survey",https://arxiv.org/pdf/2012.13718
"SCOPE: <span class=""search-hit mathjax"">Secure</span> Compiling of PLCs in <span class=""search-hit mathjax"">Cyber</span>-Physical Systems",https://arxiv.org/pdf/2012.12529
Optimized Random Forest Model for Botnet Detection Based on DNS Queries,https://arxiv.org/pdf/2012.11326
"Blockchain-Based Approach for <span class=""search-hit mathjax"">Securing</span> Spectrum Trading in Multibeam Satellite Systems",https://arxiv.org/pdf/2012.10681
Concurrent Encryption and Authentication for Wireless Networks using Compressed Sensing,https://arxiv.org/pdf/2012.09593
A Novel Cryptography-Based Privacy-Preserving Decentralized Optimization Paradigm,https://arxiv.org/pdf/2012.09285
"An Assessment of the Usability of Machine Learning Based Tools for the <span class=""search-hit mathjax"">Security</span> Operations Center",https://arxiv.org/pdf/2012.09013
"The Impact of <span class=""search-hit mathjax"">Cyber</span> <span class=""search-hit mathjax"">Security</span> Threats on the 2020 US Elections",https://arxiv.org/pdf/2012.08968
"Investigating the Ecosystem of Offensive Information <span class=""search-hit mathjax"">Security</span> Tools",https://arxiv.org/pdf/2012.08811
"Betrayed by the Guardian: <span class=""search-hit mathjax"">Security</span> and Privacy Risks of Parental Control Solutions",https://arxiv.org/pdf/2012.06502
Linearization-Based Quantized Stabilization of Nonlinear Systems Under DoS Attacks,https://arxiv.org/pdf/2012.06273
"Integration of <span class=""search-hit mathjax"">Security</span> Modules in Software Development Lifecycle Phases",https://arxiv.org/pdf/2012.05540
"<span class=""search-hit mathjax"">Cyber</span> Autonomy: Automating the Hacker- Self-healing, self-adaptive, automatic <span class=""search-hit mathjax"">cyber</span> defense systems and their impact to the industry, society and national <span class=""search-hit mathjax"">security</span>",https://arxiv.org/pdf/2012.04405
"Real-time monitoring as a supplementary <span class=""search-hit mathjax"">security</span> component of vigilantism in modern network environments",https://arxiv.org/pdf/2012.03622
"<span class=""search-hit mathjax"">Security</span> and Privacy for Mobile Edge Caching: Challenges and Solutions",https://arxiv.org/pdf/2012.03165
Review: Deep Learning Methods for Cybersecurity and Intrusion Detection Systems,https://arxiv.org/pdf/2012.02891
Resilience-by-design in Adaptive Multi-Agent Traffic Control Systems,https://arxiv.org/pdf/2012.02675
"Cross-Layer Coordinated Attacks on <span class=""search-hit mathjax"">Cyber</span>-Physical Systems: A LQG Game Framework with Controlled Observations",https://arxiv.org/pdf/2012.02384
Automated Artefact Relevancy Determination from Artefact Metadata and Associated Timeline Events,https://arxiv.org/pdf/2012.01972
Proactive DDoS Attack Mitigation in Cloud-Fog Environment using Moving Target Defense,https://arxiv.org/pdf/2012.01964
Assessing the Influencing Factors on the Accuracy of Underage Facial Age Estimation,https://arxiv.org/pdf/2012.01179
Smarter Password Guessing Techniques Leveraging Contextual Information and OSINT,https://arxiv.org/pdf/2012.01159
Retracing the Flow of the Stream: Investigating Kodi Streaming Services,https://arxiv.org/pdf/2012.01107
"Combining Hybrid Input-Output Automaton and Game Theory for <span class=""search-hit mathjax"">Security</span> Modeling of <span class=""search-hit mathjax"">Cyber</span>-Physical Systems",https://arxiv.org/pdf/2012.00788
"<span class=""search-hit mathjax"">Cyber</span>-Attack Consequence Prediction",https://arxiv.org/pdf/2012.00648
One-Pixel Attack Deceives Computer-Assisted Diagnosis of Cancer,https://arxiv.org/pdf/2012.00517
"A reputation game on <span class=""search-hit mathjax"">cyber</span>-<span class=""search-hit mathjax"">security</span> and <span class=""search-hit mathjax"">cyber</span>-risk calibration",https://arxiv.org/pdf/2011.14571
"Cyberphysical <span class=""search-hit mathjax"">Security</span> Through Resiliency: A Systems-centric Approach",https://arxiv.org/pdf/2011.14469
Investigation on Research Ethics and Building a Benchmark,https://arxiv.org/pdf/2011.13925
"Design and Evaluation of A <span class=""search-hit mathjax"">Cyber</span>-Physical Resilient Power System Testbed",https://arxiv.org/pdf/2011.13552
On a Bayesian Approach to Malware Detection and Classification through $n$-gram Profiles,https://arxiv.org/pdf/2011.11558
KeyGuard: Using Selective Encryption to Mitigate Keylogging in Third-Party IME,https://arxiv.org/pdf/2011.10012
"Assessment of System-Level <span class=""search-hit mathjax"">Cyber</span> Attack Vulnerability for Connected and Autonomous Vehicles Using Bayesian Networks",https://arxiv.org/pdf/2011.09436
MAAC: Novel Alert Correlation Method To Detect Multi-step Attack,https://arxiv.org/pdf/2011.07793
Improved hierarchical role based access control model for cloud computing,https://arxiv.org/pdf/2011.07764
"Do <span class=""search-hit mathjax"">Cyber</span> Capabilities and <span class=""search-hit mathjax"">Cyber</span> Power Incentivize International Cooperation?",https://arxiv.org/pdf/2011.07212
Query-based Targeted Action-Space Adversarial Policies on Deep Reinforcement Learning Agents,https://arxiv.org/pdf/2011.07114
Towards A Sentiment Analyzer for Low-Resource Languages,https://arxiv.org/pdf/2011.06382
Traffic Generation using Containerization for Machine Learning,https://arxiv.org/pdf/2011.06350
"Automated Adversary Emulation for <span class=""search-hit mathjax"">Cyber</span>-Physical Systems via Reinforcement Learning",https://arxiv.org/pdf/2011.04635
Spectral clustering on spherical coordinates under the degree-corrected stochastic blockmodel,https://arxiv.org/pdf/2011.04558
Distributed Grid restoration based on graph theory,https://arxiv.org/pdf/2011.03214
Knowledge-Base Practicality for Cybersecurity Research Ethics Evaluation,https://arxiv.org/pdf/2011.02661
"A Deep Learning based Detection Method for Combined Integrity-Availability <span class=""search-hit mathjax"">Cyber</span> Attacks in Power System",https://arxiv.org/pdf/2011.01816
Mixed-Integer Optimization for Bio-Inspired Robust Power Network Design,https://arxiv.org/pdf/2010.16033
"Evaluation of vulnerability reproducibility in container-based <span class=""search-hit mathjax"">Cyber</span> Range",https://arxiv.org/pdf/2010.16024
5W1H-based Expression for the Effective Sharing of Information in Digital Forensic Investigations,https://arxiv.org/pdf/2010.15711
"Enhanced <span class=""search-hit mathjax"">Cyber</span>-Physical <span class=""search-hit mathjax"">Security</span> Using Attack-resistant <span class=""search-hit mathjax"">Cyber</span> Nodes and Event-triggered Moving Target Defence",https://arxiv.org/pdf/2010.14173
